,,I'm hoping that both I and the other contestants choose values over 50 and that their value is slightly higher than mine.,68,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f8c8f0720fed940a6472d4a,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ea5dd6605b5170963934a65,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5da360b12e89480010ef417a,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:37 am"
,,Seems like a good number,75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f483710cb08012f80d41359,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e90e9aafbe568424237f2fa,"Nov 2, 2020 2:37 am"
,,We'll both get the maximum amount this way and there's no point in trying to lower the other person's points. I trust the other person to think the same way,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f93987469c9a81781dfe542,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f84fc37df92611db84b05b4,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ea47f252da60f04584fc492,"Nov 2, 2020 2:37 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:38 am"
,,It's the highest possible amount.,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e8a76b3939b3072dc76fb5c,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f6017dd8476ef1129a22689,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5d9385eebf2dca0013693e51,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,56cb15ad64c068000b4d7ca5,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f7235413bb820142cfc2a85,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e557847411bb405ae499ce5,"Nov 2, 2020 2:38 am"
,,,100,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f641cfa0c8b8b19b424aa4d,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ebdea4e0ae7a413a7d81d14,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f40354f3f275f14c3bbcc2e,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f19f2fc1af38d0bd7d29b13,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f0e9896f5e4e11e12c8f5ac,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c971acab18d000001e1afd7,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c7b25a44660bf0013c73198,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e0b37d379f2fa37a35161c1,"Nov 2, 2020 2:38 am"
,,,5,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f0395a63963d05bc235abdb,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e703830ffc1a960e852b107,"Nov 2, 2020 2:38 am"
,,I thought I would be guaranteed a payment,90,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,55595b70fdf99b387ae30d2b,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,598229ae2c089000019643d8,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f72115608681e0d955ce243,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f480c726bf20b290a8e4bc3,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e8b149e1f49d702dadae9ab,"Nov 2, 2020 2:38 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5b678d8ef6a18700019e3611,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f6b8af3d6faa80ab6c72552,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f71e2ac3a1d4d06e2fcde1d,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5dfdca5b867681a948d34703,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,aporibg,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e936f7d71c5396b34cae410,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f64df1dd5b26d0009e4d0bb,"Nov 2, 2020 2:39 am"
,,I think my partner will choose this number too.,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5ee9d0dfab4d21000ae469c7,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e49fdf1a95b8c46bd19f1eb,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5eb30b0809b1cb0d239f7c08,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5b8db903af7d9c0001ff2b7d,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f07070d75038e05e9fcf515,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f4813c94e8b081877fb26a6,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5d62886927a84f00010fbbb4,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e16bce18dffa0c6f76cda9b,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,594ec90eca6e670001b2c184,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,https://app.prolific.co/submissions/complete?cc=2788724E,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:39 am"
,,I believe the other person will do the same and we will both get 100 points.,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5c64189eede39b0001c39e61,"Nov 2, 2020 2:39 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f9664e2f8e034530e22fa87,"Nov 2, 2020 2:39 am"
,,I wanted to maximize the amount of bonus that I got. ,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e1a7114a90da52e206de7ea,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f84dfd00f8a7b1bacf4f3e3,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c31e4f46558270001bd6c90,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5993020a5f49420001caf86b,"Nov 2, 2020 2:40 am"
,,Because it's the highest possible and I honestly can't see any reason why not to go for that,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5ee1aff5d156f20008c98012,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f0e9896f5e4e11e12c8f5ac,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c1c690f10140800013f03f7,"Nov 2, 2020 2:40 am"
,,I hope the other person would not enter anything dumb,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,55dd3e6450a1f7001090e2e5,"Nov 2, 2020 2:40 am"
,,seems the lost logical,50,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e742d727e52683a73c58414,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5edae6ec1a69d47606c15969,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5dc59aea37023940a0860dea,"Nov 2, 2020 2:40 am"
,,Guessing higher is the better choice because it means you have the higher chance of receiving the most points. penalty points are only 2 no matter what you pick,98,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f08d79de54da413c09fc906,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,55ac22cafdf99b6de2fa7ee2,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f1cba909780db13786ebe77,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ea25b82a46065174c689daa,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c926d2a0ae1ea00156f71a0,"Nov 2, 2020 2:40 am"
,,I'm guessing my partner will go for the same value,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f91a2b54f7bea030df53ee8,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5aa5952e1eda41000136d06b,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5eb30b0809b1cb0d239f7c08,"Nov 2, 2020 2:40 am"
,,"Because, if the other person also chooses the max, we will get 100 each. If they choose 99, I will only get a little less (97).  They will get a little more than me, but so what.  If they choose a lower number, there is nothing I can do about this; we will both lose out.  I am not going to make us both miss out.",100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f96301839be85178cb37e0a,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ee7f5443496da0e8d2203b9,"Nov 2, 2020 2:40 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f6caba8fa9ab908777397cb,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f90e2ba0e7eef1fdbf5b17b,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5df861926aab7c5f659dfd85,"Nov 2, 2020 2:41 am"
,,its the highest amount while still potentially being lower and  has the highest potential reward of 101,99,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e154952c76aa6b40619b1d3,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f95721a1caf593cad0960fc,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e29d24605043a02e9043472,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5de2fd0bd6406b327143d9d5,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f773334d74b082186824cac,"Nov 2, 2020 2:41 am"
,,This seems an appropriate amount,60,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5d3cfeabbaf11000151ed4cd,"Nov 2, 2020 2:41 am"
,,75 seems like a safe starting number that's not too high nor too low,75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f28ee1e88c26526e92eb8b0,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e373f33a42bce6daa55ea65,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e76ea9839c4412605dd2070,"Nov 2, 2020 2:41 am"
,,2,2,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f19f2fc1af38d0bd7d29b13,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f68b78dcf777e01cca78a51,"Nov 2, 2020 2:41 am"
,,It seems like a fair middle ground.,50,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f55695c88cab994796ec56e,"Nov 2, 2020 2:41 am"
,,I am willing to bet that my partner will pick the same number so that we both get the highest number of points.,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f9450f96e72aa255fcc5fb4,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f8f3296a3b326164f748f48,"Nov 2, 2020 2:41 am"
,,"It seems like a good place to meet in the middle, and I didn't want to go too low.",75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f7e8684f45a8115b8513562,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ef76d873a9f1847b94514df,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,57dd7528a0e8ce00015445fd,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5bb91c132e2fe50001be0d08,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ee09c1a0c2ad1027f541f53,"Nov 2, 2020 2:41 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f505dc19cd7771d9e556395,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f84b92287d59d165440f8d0,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f94363326384e238524adea,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f52bedc8505ac5ba586ce95,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f81c992a0cd54099ebcfe6a,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,586974bc127d7700018b0e1c,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ee7f5443496da0e8d2203b9,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f52c8a1aa1c4e5c44e90e08,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c1bc0ab84ff14000184c2ce,"Nov 2, 2020 2:42 am"
,,"I thought that if I claimed 100 and my partner also claimed 100, then we could both benefit with 100. I decided it was the best/maximum possible scenario or to go with nothing at all.",100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f0a40e804954e313f18dcb1,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5dcefcd0307b8d05031d7264,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5bc66d68c67f6c00011a5149,"Nov 2, 2020 2:42 am"
,,"I think 75 is a good number because I don't imagine the other person will list a very low value given that there isn't really a benefit to listing a low value, versus listing a higher value",75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5ce85638c13fb9001a9d0d32,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f6587e7fb48d8109d6dc16f,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f97a2147222e0171a3a651b,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f48ba1b6e1f3e376736204d,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5bc8897f462bdb0001a61426,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:42 am"
,,,99,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5bd9fed6780d50000109c503,"Nov 2, 2020 2:42 am"
,,"I figure the antique was not necessarily worth 100 points, but 75 points seemed like a fair assessment without knowing the nature of the item. Additionally, 75 in the example on the preceding page was the amount that would have been paid equally. So, it is safe to assume the other person may chose the same.",75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f4e786b08d145055962a9b8,"Nov 2, 2020 2:42 am"
,,"I felt like the other person would also choose 100.  Also, the 2 point difference isn't too much, so it was worth the risk",100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5a6e835ce70ca900017aed29,"Nov 2, 2020 2:42 am"
,,"I thought about 100 but when I clicked submit nothing happened. I figured both people would choose 100 giving us the same result. If that wasn't the case, I chose 99 guessing the other person chose 100. That would give me 101.",99,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e32cbad3db17e2868d1f41e,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:42 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f90a9b6980885196a0d084d,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5eb30b0809b1cb0d239f7c08,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e9e19d808b9931ef37373c6,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5db5607623f23a000a9bc0ca,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5d4f8945dec7eb0019a030e8,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:43 am"
,,"it seemed like a good number, idk I went by instinct",80,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f81b72544cc142755fcedcb,"Nov 2, 2020 2:43 am"
,,I chose my answer because I want the bonus 2 points and I think that it is high enough for a good payoff and low enough to possible receive the bonus.,75,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5e987a22826ef708dc75c698,"Nov 2, 2020 2:43 am"
,,It seemed reasonable to pick a number somewhere in the middle of the range.,50,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5d27db3d44cdee000184f4eb,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e642da7b20b0c1ba24de4fd,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c32d4860091e40001cc7d1c,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5b8da69371a43f000184a352,"Nov 2, 2020 2:43 am"
,,The risk of being the highest number is low to me.,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f43b285ba42f7016abecb9c,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5dfe3e8b7adf4bade99190f0,"Nov 2, 2020 2:43 am"
,,,5,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5bb91c132e2fe50001be0d08,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e86036a84b3b7047d47d702,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f810b88592c911b7d9accef,"Nov 2, 2020 2:43 am"
,,"I chose this because it's right in the middle of 0 and 100, and chances are, the others response is higher.",50,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f14cce2a936e90e353d6618,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5bd7971b0aac450001f951aa,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5eba597c7ec2b71a44537158,"Nov 2, 2020 2:43 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5a91877e777df200015fa0f5,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f97a2147222e0171a3a651b,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5bc66d68c67f6c00011a5149,"Nov 2, 2020 2:44 am"
,,antiques are expensive and I wanted to put the maximum amount possible,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f1dea279f4818757f07f087,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ec2feeb47c4471339d3b2ce,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f7f7161a07a9e111595d023,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5df434425a34252fff491695,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f9bf311b233f40008877de4,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f498056c185c24f7160517e,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5928b05e590f0b000126edb8,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f5046b65bd4a21aab7422cd,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5d4a30c602fd73001cf470c8,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5ca58b943ac2e200116f3524,"Nov 2, 2020 2:44 am"
,,no particular reason,90,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5c5f38037676860001000edb,"Nov 2, 2020 2:44 am"
,,This is the max number and I'm hoping my teammate chooses the same so we can both get as much,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f84834510dd490e791cf3d7,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5d57062817ee8d0001cda0f6,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5c856d52bce73c00018c4508,"Nov 2, 2020 2:44 am"
,,I am trying to click submit,5,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f871995a3c40d0cbee04d20,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5e84ecf6ecf1c00c1b3a1e10,"Nov 2, 2020 2:44 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,no,,5f95aa128b7040426af34421,"Nov 2, 2020 2:45 am"
,,,,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f07070d75038e05e9fcf515,"Nov 2, 2020 2:45 am"
,,,50,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f0395a63963d05bc235abdb,"Nov 2, 2020 2:45 am"
,,I have a feeling my partner would go for the highest possible point,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5f68393de01fbb48060e03cf,"Nov 2, 2020 2:45 am"
,,Potential of highest reward,100,Traveler's Dilemma P=0 H=$1 L=$.02,yes,,5c261a30b15f050001cefdb4,"Nov 2, 2020 2:45 am"
